Fecha,Cliente,Operador,Plan tarifario,Direccion,Tipo de llamada,Estado,Numero de llamadas,Duracion total (s),Duracion con espera (s),Espera total (s),Duracion por llamada (s),Espera por llamada (s)
2019-10-24,167180,905930,C,Saliente,Externa,Contestada,3,204,255,51,68.0,17.0
2019-10-24,167180,905930,C,Saliente,Interna,Perdida,2,0,0,0,0.0,0.0
2019-10-24,167180,905930,C,Entrante,Externa,Contestada,9,479,526,47,53.22,5.22
2019-10-25,167180,905930,C,Saliente,Externa,Perdida,4,0,157,157,0.0,39.25
2019-10-25,167180,905930,C,Saliente,Externa,Contestada,5,453,541,88,90.6,17.6
2019-10-25,167180,905930,C,Entrante,Externa,Contestada,6,174,211,37,29.0,6.17
2019-10-25,167180,905932,C,Entrante,Externa,Contestada,1,20,29,9,20.0,9.0
2019-10-25,167180,,C,Entrante,Externa,Perdida,2,0,70,70,0.0,35.0
2019-10-25,167180,905932,C,Saliente,Externa,Contestada,8,1220,1280,60,152.5,7.5
2019-10-25,167180,905930,C,Saliente,Interna,Perdida,2,0,0,0,0.0,0.0
2019-10-28,167180,905932,C,Saliente,Externa,Contestada,1,42,45,3,42.0,3.0
2019-10-28,167180,905930,C,Saliente,Externa,Contestada,1,99,127,28,99.0,28.0
2019-10-28,167180,905930,C,Entrante,Externa,Contestada,5,209,246,37,41.8,7.4
2019-10-29,167180,905932,C,Entrante,Externa,Contestada,1,81,97,16,81.0,16.0
2019-10-29,167180,905930,C,Saliente,Externa,Contestada,1,46,57,11,46.0,11.0
2019-10-29,167180,905930,C,Saliente,Interna,Contestada,1,75,84,9,75.0,9.0
2019-10-29,167180,905930,C,Entrante,Externa,Contestada,3,275,288,13,91.67,4.33
2019-10-30,167180,905932,C,Entrante,Externa,Contestada,1,67,89,22,67.0,22.0
2019-10-30,167180,905930,C,Saliente,Externa,Contestada,10,531,650,119,53.1,11.9
2019-10-30,167180,905930,C,Saliente,Interna,Perdida,6,0,15,15,0.0,2.5
2019-10-30,167180,905930,C,Saliente,Externa,Perdida,2,0,80,80,0.0,40.0
2019-10-30,167180,905932,C,Saliente,Interna,Perdida,1,0,0,0,0.0,0.0
2019-10-30,167180,905930,C,Entrante,Externa,Contestada,4,296,349,53,74.0,13.25
2019-10-30,167180,905932,C,Saliente,Externa,Perdida,1,0,2,2,0.0,2.0
2019-10-30,167180,905932,C,Saliente,Externa,Contestada,7,857,911,54,122.43,7.71
2019-10-31,167180,,C,Entrante,Externa,Perdida,4,0,140,140,0.0,35.0
2019-10-31,167180,905930,C,Entrante,Externa,Contestada,1,161,167,6,161.0,6.0
2019-10-31,167180,905934,C,Saliente,Externa,Contestada,1,59,62,3,59.0,3.0
2019-10-31,167180,905930,C,Saliente,Externa,Contestada,5,672,685,13,134.4,2.6
2019-11-01,167180,905932,C,Saliente,Externa,Perdida,2,0,103,103,0.0,51.5
2019-11-01,167180,905932,C,Saliente,Interna,Perdida,1,0,1,1,0.0,1.0
2019-11-01,167180,905932,C,Saliente,Externa,Contestada,7,723,786,63,103.29,9.0
2019-11-01,167180,905934,C,Saliente,Interna,Perdida,1,0,0,0,0.0,0.0
2019-11-01,167180,905930,C,Saliente,Externa,Contestada,5,694,719,25,138.8,5.0
2019-11-05,167180,905930,C,Saliente,Externa,Contestada,9,1421,1485,64,157.89,7.11
2019-11-05,167180,905932,C,Saliente,Externa,Perdida,1,0,14,14,0.0,14.0
2019-11-05,167180,905930,C,Saliente,Interna,Perdida,1,0,3,3,0.0,3.0
2019-11-05,167180,905932,C,Entrante,Externa,Contestada,3,900,920,20,300.0,6.67
2019-11-05,167180,905930,C,Saliente,Externa,Perdida,1,0,32,32,0.0,32.0
2019-11-05,167180,905932,C,Saliente,Externa,Contestada,4,786,862,76,196.5,19.0
2019-11-05,167180,905934,C,Saliente,Interna,Perdida,1,0,0,0,0.0,0.0
2019-11-06,167180,905930,C,Saliente,Externa,Perdida,2,0,18,18,0.0,9.0
2019-11-06,167180,905932,C,Saliente,Interna,Perdida,1,0,0,0,0.0,0.0
2019-11-06,167180,905930,C,Saliente,Externa,Contestada,7,752,790,38,107.43,5.43
2019-11-06,167180,905932,C,Saliente,Externa,Contestada,10,1282,1397,115,128.2,11.5
2019-11-07,167180,905932,C,Entrante,Externa,Contestada,1,20,27,7,20.0,7.0
2019-11-07,167180,905932,C,Saliente,Interna,Perdida,1,0,3,3,0.0,3.0
2019-11-07,167180,905932,C,Saliente,Externa,Perdida,5,0,62,62,0.0,12.4
2019-11-07,167180,905932,C,Saliente,Externa,Contestada,7,1497,1532,35,213.86,5.0
2019-11-07,167180,905930,C,Saliente,Externa,Contestada,4,619,664,45,154.75,11.25
2019-11-08,167180,905932,C,Saliente,Externa,Contestada,3,666,727,61,222.0,20.33
2019-11-08,167180,905932,C,Entrante,Externa,Contestada,1,17,33,16,17.0,16.0
2019-11-08,167180,905930,C,Saliente,Externa,Contestada,2,167,177,10,83.5,5.0
2019-11-11,167180,905932,C,Saliente,Externa,Contestada,6,699,714,15,116.5,2.5
2019-11-11,167180,905932,C,Entrante,Externa,Contestada,1,28,38,10,28.0,10.0
2019-11-11,167180,905930,C,Entrante,Externa,Contestada,2,75,84,9,37.5,4.5
2019-11-11,167180,,C,Entrante,Externa,Perdida,2,0,32,32,0.0,16.0
2019-11-11,167180,905932,C,Saliente,Interna,Perdida,2,0,0,0,0.0,0.0
2019-11-12,167180,,C,Entrante,Externa,Perdida,1,0,31,31,0.0,31.0
2019-11-12,167180,905930,C,Saliente,Externa,Contestada,4,620,638,18,155.0,4.5
2019-11-12,167180,905930,C,Entrante,Externa,Contestada,1,60,67,7,60.0,7.0
2019-11-13,167180,905932,C,Saliente,Externa,Contestada,2,246,305,59,123.0,29.5
2019-11-13,167180,905930,C,Saliente,Externa,Contestada,2,181,184,3,90.5,1.5
2019-11-13,167180,905930,C,Entrante,Externa,Contestada,1,36,42,6,36.0,6.0
2019-11-13,167180,905932,C,Entrante,Externa,Contestada,1,21,34,13,21.0,13.0
2019-11-14,167180,905932,C,Saliente,Externa,Perdida,4,0,4,4,0.0,1.0
2019-11-14,167180,905934,C,Saliente,Externa,Contestada,1,20,24,4,20.0,4.0
2019-11-14,167180,905932,C,Saliente,Externa,Contestada,6,317,362,45,52.83,7.5
2019-11-14,167180,905930,C,Saliente,Externa,Perdida,1,0,60,60,0.0,60.0
2019-11-14,167180,905930,C,Entrante,Externa,Contestada,2,64,69,5,32.0,2.5
2019-11-14,167180,905930,C,Saliente,Externa,Contestada,8,956,996,40,119.5,5.0
2019-11-15,167180,905930,C,Saliente,Interna,Contestada,1,133,139,6,133.0,6.0
2019-11-15,167180,905930,C,Entrante,Externa,Contestada,2,326,334,8,163.0,4.0
2019-11-15,167180,905932,C,Saliente,Interna,Perdida,1,0,3,3,0.0,3.0
2019-11-15,167180,905930,C,Saliente,Externa,Contestada,2,758,759,1,379.0,0.5
2019-11-18,167180,905930,C,Entrante,Externa,Contestada,1,225,232,7,225.0,7.0
2019-11-18,167180,905930,C,Saliente,Externa,Contestada,6,1409,1428,19,234.83,3.17
2019-11-18,167180,905930,C,Saliente,Interna,Perdida,1,0,0,0,0.0,0.0
2019-11-19,167180,905930,C,Saliente,Interna,Contestada,1,303,321,18,303.0,18.0
2019-11-19,167180,905930,C,Saliente,Externa,Contestada,5,354,387,33,70.8,6.6
2019-11-19,167180,905930,C,Saliente,Externa,Perdida,3,0,42,42,0.0,14.0
2019-11-19,167180,905930,C,Entrante,Externa,Contestada,3,625,641,16,208.33,5.33
2019-11-20,167180,905932,C,Saliente,Externa,Contestada,1,82,84,2,82.0,2.0
2019-11-20,167180,905930,C,Saliente,Externa,Contestada,1,78,79,1,78.0,1.0
2019-11-20,167180,905930,C,Entrante,Externa,Contestada,2,207,214,7,103.5,3.5
2019-11-21,167180,905930,C,Saliente,Externa,Perdida,2,0,62,62,0.0,31.0
2019-11-21,167180,905930,C,Saliente,Interna,Perdida,1,0,0,0,0.0,0.0
2019-11-21,167180,905930,C,Saliente,Externa,Contestada,5,183,249,66,36.6,13.2
2019-11-21,167180,905932,C,Saliente,Externa,Contestada,2,200,206,6,100.0,3.0
2019-11-21,167180,905930,C,Entrante,Externa,Contestada,1,16,23,7,16.0,7.0
2019-11-21,167180,905932,C,Saliente,Externa,Perdida,1,0,51,51,0.0,51.0
2019-11-22,167180,905932,C,Saliente,Externa,Contestada,5,424,433,9,84.8,1.8
2019-11-22,167180,905930,C,Saliente,Externa,Contestada,4,190,221,31,47.5,7.75
2019-11-25,167180,,C,Entrante,Externa,Perdida,1,0,2,2,0.0,2.0
2019-11-25,167180,905932,C,Saliente,Externa,Perdida,9,0,0,0,0.0,0.0
2019-11-25,167180,905930,C,Saliente,Externa,Perdida,5,0,0,0,0.0,0.0
2019-11-26,167180,905930,C,Saliente,Interna,Perdida,2,0,0,0,0.0,0.0
2019-11-26,167180,905932,C,Saliente,Externa,Contestada,5,221,243,22,44.2,4.4
2019-11-26,167180,905930,C,Saliente,Externa,Contestada,14,1987,2085,98,141.93,7.0
2019-11-26,167180,905932,C,Saliente,Externa,Perdida,1,0,9,9,0.0,9.0
2019-11-26,167180,905932,C,Entrante,Externa,Contestada,1,26,30,4,26.0,4.0
2019-11-26,167180,905930,C,Saliente,Externa,Perdida,2,0,58,58,0.0,29.0
2019-11-27,167180,905932,C,Saliente,Externa,Contestada,13,3464,3527,63,266.46,4.85
2019-11-27,167180,905930,C,Saliente,Externa,Contestada,11,499,570,71,45.36,6.45
2019-11-27,167180,905932,C,Saliente,Externa,Perdida,2,0,102,102,0.0,51.0
2019-11-27,167180,905930,C,Entrante,Externa,Contestada,1,31,36,5,31.0,5.0
2019-11-27,167180,905930,C,Saliente,Externa,Perdida,16,0,18,18,0.0,1.12
2019-11-27,167180,905932,C,Entrante,Externa,Contestada,2,102,121,19,51.0,9.5
2019-11-28,167180,905930,C,Saliente,Externa,Contestada,5,727,790,63,145.4,12.6
2019-11-28,167180,905930,C,Entrante,Externa,Contestada,1,120,125,5,120.0,5.0
2019-11-28,167180,905934,C,Saliente,Externa,Contestada,1,11,18,7,11.0,7.0
2019-11-28,167180,905932,C,Saliente,Externa,Contestada,3,314,361,47,104.67,15.67
2019-11-28,167180,,C,Entrante,Externa,Perdida,1,0,0,0,0.0,0.0
2019-11-28,167180,905932,C,Saliente,Externa,Perdida,1,0,1,1,0.0,1.0
2019-11-28,167180,905930,C,Saliente,Externa,Perdida,15,0,297,297,0.0,19.8
2019-10-09,167183,932292,B,Saliente,Externa,Perdida,1,0,9,9,0.0,9.0
2019-10-09,167183,932246,B,Saliente,Externa,Perdida,1,0,60,60,0.0,60.0
2019-10-09,167183,932304,B,Entrante,Externa,Contestada,1,12,37,25,12.0,25.0
2019-10-09,167183,932292,B,Entrante,Externa,Contestada,1,40,83,43,40.0,43.0
2019-10-09,167183,932304,B,Saliente,Externa,Perdida,1,0,6,6,0.0,6.0
2019-10-10,167183,932304,B,Saliente,Externa,Contestada,1,132,140,8,132.0,8.0
2019-10-11,167183,932304,B,Saliente,Externa,Perdida,3,0,76,76,0.0,25.33
2019-10-11,167183,932304,B,Saliente,Externa,Contestada,11,668,816,148,60.73,13.45
2019-10-14,167183,932304,B,Saliente,Externa,Contestada,2,83,140,57,41.5,28.5
2019-10-14,167183,932304,B,Saliente,Externa,Perdida,3,0,74,74,0.0,24.67
2019-10-15,167183,932304,B,Saliente,Externa,Perdida,1,0,43,43,0.0,43.0
2019-10-15,167183,932304,B,Saliente,Externa,Contestada,2,371,397,26,185.5,13.0
2019-10-16,167183,932304,B,Saliente,Externa,Contestada,3,311,338,27,103.67,9.0
2019-10-16,167183,,B,Entrante,Externa,Perdida,1,0,33,33,0.0,33.0
2019-10-16,167183,932292,B,Saliente,Externa,Perdida,2,0,45,45,0.0,22.5
2019-10-16,167183,932292,B,Saliente,Externa,Contestada,7,611,643,32,87.29,4.57
2019-10-17,167183,932304,B,Saliente,Externa,Perdida,3,0,79,79,0.0,26.33
2019-10-17,167183,932292,B,Saliente,Externa,Contestada,6,595,628,33,99.17,5.5
2019-10-17,167183,932304,B,Saliente,Externa,Contestada,3,633,667,34,211.0,11.33
2019-10-18,167183,932292,B,Saliente,Externa,Perdida,1,0,42,42,0.0,42.0
2019-10-18,167183,932292,B,Saliente,Externa,Contestada,8,1066,1157,91,133.25,11.38
2019-10-18,167183,932304,B,Saliente,Interna,Perdida,1,0,0,0,0.0,0.0
2019-10-21,167183,932292,B,Saliente,Externa,Contestada,12,1351,1492,141,112.58,11.75
2019-10-21,167183,932304,B,Saliente,Externa,Contestada,3,494,526,32,164.67,10.67
2019-10-22,167183,932292,B,Saliente,Externa,Perdida,7,0,274,274,0.0,39.14
2019-10-22,167183,932292,B,Saliente,Externa,Contestada,5,285,376,91,57.0,18.2
2019-10-23,167183,932304,B,Saliente,Externa,Contestada,4,732,805,73,183.0,18.25
2019-10-23,167183,932292,B,Saliente,Externa,Contestada,1,76,87,11,76.0,11.0
2019-10-23,167183,932292,B,Saliente,Externa,Perdida,4,0,188,188,0.0,47.0
2019-10-24,167183,932292,B,Saliente,Externa,Perdida,1,0,61,61,0.0,61.0
2019-10-24,167183,932292,B,Saliente,Externa,Contestada,3,582,619,37,194.0,12.33
2019-10-28,167183,932304,B,Entrante,Externa,Contestada,1,44,59,15,44.0,15.0
2019-10-28,167183,932292,B,Saliente,Externa,Contestada,7,217,321,104,31.0,14.86
2019-10-28,167183,932292,B,Saliente,Externa,Perdida,3,0,72,72,0.0,24.0
2019-10-28,167183,932304,B,Saliente,Externa,Contestada,1,25,52,27,25.0,27.0
2019-10-28,167183,932292,B,Entrante,Externa,Contestada,3,40,68,28,13.33,9.33
2019-10-29,167183,932304,B,Saliente,Externa,Perdida,1,0,44,44,0.0,44.0
2019-10-30,167183,932292,B,Saliente,Externa,Contestada,2,156,174,18,78.0,9.0
2019-10-30,167183,932292,B,Saliente,Externa,Perdida,4,0,135,135,0.0,33.75
2019-10-31,167183,932292,B,Saliente,Externa,Contestada,1,1121,1145,24,1121.0,24.0
2019-10-31,167183,932292,B,Saliente,Externa,Perdida,1,0,4,4,0.0,4.0
2019-11-01,167183,932292,B,Saliente,Externa,Contestada,3,524,555,31,174.67,10.33
2019-11-05,167183,932292,B,Saliente,Externa,Contestada,2,72,98,26,36.0,13.0
2019-11-05,167183,932292,B,Saliente,Externa,Perdida,1,0,45,45,0.0,45.0
2019-11-05,167183,932304,B,Saliente,Externa,Contestada,1,179,190,11,179.0,11.0
2019-11-06,167183,932292,B,Saliente,Externa,Contestada,2,145,165,20,72.5,10.0
2019-11-07,167183,932292,B,Saliente,Externa,Contestada,4,296,343,47,74.0,11.75
2019-11-07,167183,932292,B,Entrante,Externa,Contestada,1,47,57,10,47.0,10.0
2019-11-07,167183,932292,B,Saliente,Externa,Perdida,2,0,61,61,0.0,30.5
2019-11-08,167183,932292,B,Saliente,Externa,Contestada,1,63,70,7,63.0,7.0
2019-11-08,167183,932292,B,Saliente,Externa,Perdida,2,0,41,41,0.0,20.5
2019-11-08,167183,932292,B,Entrante,Externa,Contestada,1,52,59,7,52.0,7.0
2019-11-11,167183,932292,B,Saliente,Externa,Contestada,4,133,162,29,33.25,7.25
2019-09-12,167185,,A,Entrante,Externa,Perdida,1,0,2,2,0.0,2.0
2019-09-16,167185,,A,Entrante,Externa,Perdida,8,0,1,1,0.0,0.12
2019-09-17,167185,,A,Entrante,Externa,Perdida,9,0,20,20,0.0,2.22
2019-09-18,167185,,A,Entrante,Externa,Perdida,9,0,0,0,0.0,0.0
2019-09-20,167185,,A,Entrante,Externa,Perdida,3,0,0,0,0.0,0.0
2019-09-23,167185,912296,A,Saliente,Externa,Perdida,1,0,18,18,0.0,18.0
2019-09-23,167185,912296,A,Entrante,Externa,Contestada,4,313,343,30,78.25,7.5
2019-09-23,167185,,A,Entrante,Externa,Perdida,3,0,32,32,0.0,10.67
2019-09-24,167185,912296,A,Entrante,Externa,Contestada,3,94,111,17,31.33,5.67
2019-09-25,167185,912296,A,Saliente,Externa,Contestada,1,181,193,12,181.0,12.0
2019-09-25,167185,912296,A,Saliente,Externa,Perdida,2,0,55,55,0.0,27.5
2019-09-25,167185,,A,Entrante,Externa,Perdida,1,0,18,18,0.0,18.0
2019-09-25,167185,912296,A,Entrante,Externa,Contestada,4,457,482,25,114.25,6.25
2019-09-26,167185,912296,A,Saliente,Externa,Perdida,6,0,164,164,0.0,27.33
2019-09-26,167185,912296,A,Entrante,Externa,Contestada,1,200,207,7,200.0,7.0
2019-09-26,167185,912296,A,Saliente,Externa,Contestada,1,121,129,8,121.0,8.0
2019-09-27,167185,912296,A,Saliente,Externa,Contestada,1,1,22,21,1.0,21.0
2019-09-27,167185,912296,A,Entrante,Externa,Contestada,3,346,370,24,115.33,8.0
2019-09-27,167185,912296,A,Saliente,Externa,Perdida,1,0,22,22,0.0,22.0
2019-09-30,167185,,A,Entrante,Externa,Perdida,3,0,163,163,0.0,54.33
2019-10-01,167185,912296,A,Entrante,Externa,Contestada,4,449,478,29,112.25,7.25
2019-10-01,167185,912296,A,Saliente,Externa,Contestada,2,88,124,36,44.0,18.0
2019-10-02,167185,,A,Entrante,Externa,Perdida,8,0,136,136,0.0,17.0
2019-10-02,167185,912296,A,Saliente,Externa,Perdida,2,0,26,26,0.0,13.0
2019-10-02,167185,912296,A,Saliente,Externa,Contestada,1,126,137,11,126.0,11.0
2019-10-02,167185,917680,A,Saliente,Externa,Perdida,4,0,36,36,0.0,9.0
2019-10-02,167185,912296,A,Entrante,Externa,Contestada,2,211,226,15,105.5,7.5
2019-10-03,167185,912296,A,Entrante,Externa,Perdida,1,0,14,14,0.0,14.0
2019-10-03,167185,912296,A,Saliente,Externa,Contestada,1,136,146,10,136.0,10.0
2019-10-03,167185,912296,A,Entrante,Externa,Contestada,1,534,548,14,534.0,14.0
2019-10-03,167185,917680,A,Saliente,Externa,Perdida,6,0,132,132,0.0,22.0
2019-10-03,167185,917680,A,Saliente,Externa,Contestada,4,265,326,61,66.25,15.25
2019-10-03,167185,,A,Entrante,Externa,Perdida,1,0,16,16,0.0,16.0
2019-10-04,167185,917682,A,Saliente,Externa,Perdida,5,0,27,27,0.0,5.4
2019-10-04,167185,917680,A,Saliente,Externa,Contestada,2,65,84,19,32.5,9.5
2019-10-04,167185,912296,A,Entrante,Externa,Contestada,3,142,169,27,47.33,9.0
2019-10-04,167185,912296,A,Saliente,Externa,Contestada,1,60,73,13,60.0,13.0
2019-10-04,167185,917682,A,Saliente,Externa,Contestada,2,15,37,22,7.5,11.0
2019-10-04,167185,917680,A,Saliente,Externa,Perdida,3,0,20,20,0.0,6.67
2019-10-04,167185,912296,A,Saliente,Externa,Perdida,1,0,10,10,0.0,10.0
2019-10-07,167185,912296,A,Entrante,Externa,Contestada,4,202,249,47,50.5,11.75
2019-10-07,167185,,A,Entrante,Externa,Perdida,2,0,98,98,0.0,49.0
2019-10-08,167185,912296,A,Entrante,Externa,Contestada,3,602,645,43,200.67,14.33
2019-10-10,167185,912296,A,Saliente,Externa,Contestada,7,464,555,91,66.29,13.0
2019-10-10,167185,912296,A,Entrante,Externa,Contestada,2,235,319,84,117.5,42.0
2019-10-10,167185,912296,A,Saliente,Externa,Perdida,5,0,161,161,0.0,32.2
2019-10-11,167185,,A,Entrante,Externa,Perdida,3,0,375,375,0.0,125.0
2019-10-11,167185,912296,A,Saliente,Externa,Contestada,1,42,49,7,42.0,7.0
2019-10-11,167185,912296,A,Entrante,Externa,Contestada,2,176,192,16,88.0,8.0
2019-10-12,167185,,A,Entrante,Externa,Perdida,1,0,75,75,0.0,75.0
2019-10-14,167185,912296,A,Saliente,Externa,Contestada,3,140,192,52,46.67,17.33
2019-10-14,167185,912296,A,Saliente,Externa,Perdida,9,0,170,170,0.0,18.89
2019-10-14,167185,912296,A,Entrante,Externa,Contestada,2,91,107,16,45.5,8.0
2019-10-15,167185,912296,A,Entrante,Externa,Contestada,3,273,296,23,91.0,7.67
2019-10-15,167185,912296,A,Saliente,Externa,Perdida,2,0,55,55,0.0,27.5
2019-10-15,167185,912296,A,Saliente,Externa,Contestada,15,1178,1339,161,78.53,10.73
2019-10-15,167185,,A,Entrante,Externa,Perdida,1,0,9,9,0.0,9.0
2019-10-16,167185,912296,A,Entrante,Externa,Contestada,2,320,340,20,160.0,10.0
2019-10-16,167185,912296,A,Saliente,Externa,Perdida,5,0,56,56,0.0,11.2
2019-10-16,167185,912296,A,Saliente,Externa,Contestada,9,1362,1430,68,151.33,7.56
2019-10-16,167185,,A,Entrante,Externa,Perdida,1,0,44,44,0.0,44.0
2019-10-17,167185,912296,A,Entrante,Externa,Contestada,1,10,18,8,10.0,8.0
2019-10-18,167185,912296,A,Entrante,Externa,Contestada,2,109,125,16,54.5,8.0
2019-10-18,167185,912296,A,Saliente,Externa,Contestada,17,1764,1862,98,103.76,5.76
2019-10-18,167185,,A,Entrante,Externa,Perdida,1,0,5,5,0.0,5.0
2019-10-18,167185,912296,A,Saliente,Externa,Perdida,3,0,49,49,0.0,16.33
2019-10-20,167185,,A,Entrante,Externa,Perdida,1,0,2,2,0.0,2.0
2019-10-21,167185,912296,A,Saliente,Externa,Perdida,6,0,115,115,0.0,19.17
2019-10-21,167185,,A,Entrante,Externa,Perdida,1,0,2,2,0.0,2.0
2019-10-21,167185,912296,A,Entrante,Externa,Contestada,4,326,362,36,81.5,9.0
2019-10-21,167185,912296,A,Saliente,Externa,Contestada,15,1312,1471,159,87.47,10.6
2019-10-22,167185,912296,A,Entrante,Externa,Contestada,4,696,736,40,174.0,10.0
2019-10-22,167185,912296,A,Saliente,Externa,Contestada,16,928,1059,131,58.0,8.19
2019-10-22,167185,912296,A,Saliente,Externa,Perdida,7,0,91,91,0.0,13.0
2019-10-23,167185,912296,A,Entrante,Externa,Contestada,4,408,474,66,102.0,16.5
2019-10-23,167185,912296,A,Saliente,Externa,Contestada,10,563,670,107,56.3,10.7
2019-10-23,167185,912296,A,Saliente,Externa,Perdida,15,0,160,160,0.0,10.67
2019-10-24,167185,,A,Entrante,Externa,Perdida,2,0,41,41,0.0,20.5
2019-10-24,167185,912296,A,Saliente,Externa,Contestada,22,1540,1721,181,70.0,8.23
2019-10-24,167185,912296,A,Saliente,Externa,Perdida,5,0,93,93,0.0,18.6
2019-10-25,167185,912296,A,Saliente,Externa,Contestada,10,965,1051,86,96.5,8.6
2019-10-25,167185,,A,Entrante,Externa,Perdida,1,0,133,133,0.0,133.0
2019-10-25,167185,912296,A,Saliente,Externa,Perdida,4,0,27,27,0.0,6.75
2019-10-25,167185,912296,A,Entrante,Externa,Contestada,5,962,1036,74,192.4,14.8
2019-10-27,167185,,A,Entrante,Externa,Perdida,1,0,36,36,0.0,36.0
2019-10-28,167185,912296,A,Saliente,Externa,Contestada,7,1067,1102,35,152.43,5.0
2019-10-28,167185,917680,A,Saliente,Externa,Contestada,1,22,36,14,22.0,14.0
2019-10-28,167185,,A,Entrante,Externa,Perdida,1,0,3,3,0.0,3.0
2019-10-28,167185,912296,A,Saliente,Externa,Perdida,6,0,110,110,0.0,18.33
2019-10-28,167185,912296,A,Entrante,Externa,Contestada,4,326,359,33,81.5,8.25
2019-10-28,167185,917680,A,Saliente,Externa,Perdida,9,0,5,5,0.0,0.56
2019-10-29,167185,912296,A,Entrante,Externa,Contestada,8,846,933,87,105.75,10.88
2019-10-29,167185,917680,A,Saliente,Externa,Perdida,2,0,17,17,0.0,8.5
2019-10-29,167185,912296,A,Saliente,Externa,Contestada,18,2052,2181,129,114.0,7.17
2019-10-29,167185,912296,A,Saliente,Externa,Perdida,12,0,157,157,0.0,13.08
2019-10-29,167185,917680,A,Saliente,Externa,Contestada,1,39,43,4,39.0,4.0
2019-10-29,167185,,A,Entrante,Externa,Perdida,1,0,9,9,0.0,9.0
2019-10-29,167185,917680,A,Entrante,Externa,Contestada,1,27,201,174,27.0,174.0
2019-10-30,167185,917680,A,Saliente,Externa,Contestada,3,20,41,21,6.67,7.0
2019-10-30,167185,912296,A,Entrante,Externa,Contestada,3,537,568,31,179.0,10.33
2019-10-30,167185,912296,A,Saliente,Externa,Contestada,12,1015,1133,118,84.58,9.83
2019-10-30,167185,912296,A,Saliente,Externa,Perdida,6,0,103,103,0.0,17.17
2019-10-31,167185,912296,A,Saliente,Externa,Perdida,3,0,26,26,0.0,8.67
2019-10-31,167185,917680,A,Saliente,Externa,Perdida,3,0,52,52,0.0,17.33
2019-10-31,167185,912296,A,Entrante,Externa,Contestada,5,1187,1290,103,237.4,20.6
2019-10-31,167185,912296,A,Saliente,Externa,Contestada,9,1553,1633,80,172.56,8.89
2019-11-01,167185,912296,A,Saliente,Externa,Perdida,2,0,54,54,0.0,27.0
2019-11-01,167185,912296,A,Entrante,Externa,Contestada,5,843,911,68,168.6,13.6
2019-11-01,167185,912296,A,Saliente,Externa,Contestada,4,246,278,32,61.5,8.0
2019-11-03,167185,,A,Entrante,Externa,Perdida,1,0,1,1,0.0,1.0
2019-11-04,167185,,A,Entrante,Externa,Perdida,1,0,20,20,0.0,20.0
2019-11-05,167185,912296,A,Saliente,Externa,Contestada,10,619,723,104,61.9,10.4
2019-11-05,167185,912296,A,Saliente,Externa,Perdida,3,0,84,84,0.0,28.0
2019-11-05,167185,912296,A,Entrante,Externa,Contestada,5,278,322,44,55.6,8.8
2019-11-05,167185,,A,Entrante,Externa,Perdida,3,0,127,127,0.0,42.33
2019-11-06,167185,,A,Entrante,Externa,Perdida,1,0,103,103,0.0,103.0
2019-11-06,167185,912296,A,Entrante,Externa,Contestada,5,477,519,42,95.4,8.4
2019-11-06,167185,912296,A,Saliente,Externa,Perdida,4,0,84,84,0.0,21.0
2019-11-06,167185,912296,A,Saliente,Externa,Contestada,5,364,412,48,72.8,9.6
2019-11-07,167185,912296,A,Entrante,Externa,Contestada,3,340,379,39,113.33,13.0
2019-11-07,167185,912296,A,Saliente,Externa,Perdida,2,0,34,34,0.0,17.0
2019-11-07,167185,912296,A,Saliente,Externa,Contestada,8,822,900,78,102.75,9.75
2019-11-08,167185,912296,A,Saliente,Externa,Perdida,3,0,72,72,0.0,24.0
2019-11-08,167185,912296,A,Saliente,Externa,Contestada,7,833,910,77,119.0,11.0
2019-11-11,167185,912296,A,Entrante,Externa,Contestada,7,538,630,92,76.86,13.14
2019-11-11,167185,912296,A,Saliente,Externa,Perdida,1,0,22,22,0.0,22.0
2019-11-11,167185,912296,A,Saliente,Externa,Contestada,8,910,973,63,113.75,7.88
2019-11-12,167185,912296,A,Saliente,Externa,Contestada,4,456,496,40,114.0,10.0
2019-11-12,167185,,A,Entrante,Externa,Perdida,1,0,95,95,0.0,95.0
2019-11-12,167185,912296,A,Entrante,Externa,Contestada,4,370,403,33,92.5,8.25
2019-11-12,167185,912296,A,Saliente,Externa,Perdida,6,0,48,48,0.0,8.0
2019-11-13,167185,912296,A,Entrante,Externa,Perdida,1,0,13,13,0.0,13.0
2019-11-13,167185,912296,A,Saliente,Externa,Perdida,3,0,116,116,0.0,38.67
2019-11-13,167185,912296,A,Entrante,Externa,Contestada,7,604,690,86,86.29,12.29
2019-11-13,167185,912296,A,Saliente,Externa,Contestada,8,975,1054,79,121.88,9.88
